Paragraph,Sentiment,Score
"Wir wollen den Europäischen Stabilitätsmechanismus (ESM), die Bankenun ion und die 684 
Kapitalmarktunion unter Stabilitätsaspekten weiterentwickeln und vollende n.  685 
•",neutral,0.9999842643737793
"Für den Umgang mit Staaten, die von einer Wirtschafts- und/oder Finanzkrise betroffe n 686 
sind, benötigen wir geordnete Verfahren bis hin zu einem I nsolvenzverfahren für Staa- 687 
ten.",neutral,0.9999908208847046
"688 
•",positive,0.9425597190856934
"Zur Vollendung der Bankenunion müssen bestehende Risiken im Ba nkensystem zwin- 689 
gend reduziert werden.",neutral,0.9999908208847046
"Bankenrettungen aus Steuermitteln und  eine Vergemeinschaf- 690 
tung der Haftungsübernahme im Rahmen der europäischen Einlagensi cherung lehnen 691 
wir ab.",neutral,0.9999713897705078
"692 
•",positive,0.9299324154853821
"Bei allen Änderungen auf europäischer Ebene müssen die Beson derheiten unseres be- 693 
währten Drei-Säulen-Systems aus Privatbanken, öffentlich-rechtlichen Ban ken und Ge- 694 
nossenschaftsbanken erhalten bleiben.",neutral,0.9999911785125732
"Insbesondere dürfen die Kr editversorgung des 695 
Mittelstands und die Finanzierung von Wohneigentum nicht aufgrund  überzogener re- 696 
gulatorischer Anforderungen unnötig eingeschränkt werden.",neutral,0.9999914169311523
"So sorgen wi r dafür, dass 697 
Krisen schnell und besser überwunden werden können.",neutral,0.9999911785125732
"698 
 699 
Fairen",neutral,0.9931430816650391
Welthandel stärken 700,neutral,0.9897301197052002
"In Deutschland hängt jeder vierte Arbeitsplatz vom Export ab, i n der deutschen Industrie 701 
sogar mehr als jeder Zweite.",neutral,0.9999895095825195
"Wir setzen auf einen freien Welthand el mit fairen internatio- 702 
nalen Wettbewerbsbedingungen statt auf Protektionismus und Abschottung.",neutral,0.999334990978241
"703 
•",positive,0.9297528862953186
"Wir wollen gemeinsam mit unseren Partnern den Multilateralismus durch  eine Reform 704 
der Welthandelsorganisation stärken und den Abschluss von Freihandelsabkomme n 705 
durch die Europäische Union vorantreiben.",neutral,0.999987006187439
"Insgesamt brauchen wir e ine Verzahnung 706 
von Handelsschutzmaßnahmen mit wettbewerbsrechtlichen Instrumenten.",neutral,0.9999915361404419
"707 
•",positive,0.9283074140548706
"Wir wollen, dass europäische Handelspolitik konsequent auf Verbesserungen bei m 708 
Marktzugang für Güter und Dienstleistungen hinarbeitet, um Hemmn isse für europäi- 709 
sche Unternehmen auf Drittmärkten abzubauen.",neutral,0.9999158382415771
"Dabei müssen Marktöffnunge n gegen- 710 
seitig im gleichen Maß gewährt und Markenpiraterie eingedämmt werde n.  711 
•",neutral,0.9999885559082031
"Wir wollen Anreize schaffen, dass unsere hohen Standards, zum Beispiel b eim Umwelt- , 712 
Verbraucher- und Arbeitnehmerschutz, international zum Standard we rden.",neutral,0.9999783039093018
"Denn unser 713 
Ziel ist multilateraler, fairer und regelbasierter Handel, der Wohlstandsperspe ktiven für 714 
alle eröffnet, den Kampf gegen den Klimawandel verstärkt, Kinderarbeit äch tet und auf 715 
eine Verbesserung der Arbeitsbedingungen in anderen Ländern hinwirkt .",neutral,0.999984622001648
"716 
•",positive,0.9524391889572144
"Wir wollen Sanktionsmechanismen bei Verstößen gegen Nachhaltigkeits- und Klima- 717 
schutzaspekte etablieren und weiter stärken.",neutral,0.9999898672103882
718 Seite 24 von 139 •,neutral,0.9999691247940063
Wir wollen besonders mit unseren transatlantischen Partnern in de r,neutral,0.9919863939285278
"Handelspolitik welt- 719 
weit unsere gemeinsamen Grundwerte und gemeinsame Standards etablieren.",neutral,0.9999847412109375
"720 
•",positive,0.9262659549713135
"Wir machen uns für die überfällige Ratifizierung des Wirtsc haftsabkommens der Europä- 721 
ischen Union mit Kanada (CETA) stark.",neutral,0.9996607303619385
"Wir plädieren auch für die  vollständige Umset- 722 
zung des Handelsabkommens der EU mit dem Mercosur-Raum, sofern sicherges tellt 723 
werden kann, dass gerade in der Landwirtschaft Produktions- und Produktstandards u n- 724 
seren Maßstäben entsprechen.",neutral,0.9999915361404419
"725 
•",positive,0.9365353584289551
"Wir streben einen raschen Neustart der Verhandlungen zwischen der EU und den USA 726 
an:",neutral,0.9999415874481201
"Wir wollen ein transatlantisches Handels-, Wirtschafts- und Investitionsabkommen 727 
mit den USA, das auch ökologisch weltweit Maßstäbe setzt.",neutral,0.9999885559082031
"728 
 729 
Für eine moderne europäische Industriepolitik eintreten 730 
Die Stärkung der Wettbewerbsfähigkeit der europäischen Industrie ist angesichts der Ver- 731 
schärfung der globalen Rahmenbedingungen und der Rolle Chinas wichtiger  denn je.",neutral,0.9999911785125732
"Unser 732 
Ziel ist es, dass Europa in den wichtigen industriellen Zukunft sfeldern wie Künstlicher In- 733 
telligenz, Quantentechnologie, Halbleiter, Wasserstoff oder Blockchain welt weit einen 734 
Spitzenplatz einnimmt.",neutral,0.9999908208847046
"735 
•",positive,0.942086935043335
Wir brauchen dafür eine ambitionierte europäische Technologie- und Industriestrategie .,neutral,0.9999829530715942
"736 
Wir wollen in Europa die Fähigkeiten weiter fördern , Schlüsseltechnologien zu entwi- 737 
ckeln und herzustellen.",neutral,0.9996080994606018
"Strategische Förderprojekte der EU müssen die  vorhandenen 738 
Stärken an europäischen Standorten, etwa der Mikroelektronik oder der L uft- und Raum- 739 
fahrt, im Sinne der globalen Wettbewerbsfähigkeit weiter ausbauen.",neutral,0.9999915361404419
"740 
•",positive,0.9334533214569092
"Wir wollen das europäische Wettbewerbs- und Beihilferecht anp assen, um Verzerrungen 741 
beim Handel und im Wettbewerb infolge von Staatssubventionen und  Interventionen in 742 
anderen Teilen der Welt auszugleichen.",neutral,0.9999902248382568
"Hierfür muss die Europäisc he Union die Ver- 743 
handlungen mit anderen großen Industriestaaten vorantreiben.",neutral,0.9999901056289673
"744 
•",positive,0.9282550811767578
"Wir müssen Wertschöpfungsketten innerhalb von Europa schließen und uns so unabhän- 745 
giger von anderen Teilen der Welt machen.",neutral,0.9991728663444519
Wir brauchen neue,neutral,0.8277240991592407
"So uveränität für Europa 746 
in allen systemrelevanten Wirtschaftsbereichen.",neutral,0.9999823570251465
"747 
•",positive,0.9300736784934998
Wir wollen das EU-Vergaberecht im Sinne des Bürokratieabbaus modernisier en.,neutral,0.9995081424713135
"748 
 749 
2.5.",positive,0.9028744101524353
Unser Europa der Ordnung und Sicherheit,neutral,0.9937551021575928
"750 
Europas Grenzen schützen 751 
Was wir in Europa brauchen, ist eine Sicherheitsunion.",neutral,0.9999793767929077
"Mehr Siche rheit in und durch Europa 752 
bedeutet auch mehr Sicherheit für Deutschland.",neutral,0.9999517202377319
"Offene Grenzen i n Europa sind ein Gewinn 753 
für uns alle.",neutral,0.9944455623626709
"Doch auch bei offenen Binnengrenzen und Reisefr eiheit im Schengen-Raum 754 
muss die innere Sicherheit in der Europäischen Union gewährleiste t bleiben.",neutral,0.9999911785125732
"Dafür müssen 755 
die europäischen Außengrenzen wirksam geschützt werden.",neutral,0.9999914169311523
"Nur gemeinsam  als Europäi- 756 Seite 25 von 139 sche Union können wir Drogenschmuggler, Menschenhändler, internati onal agierende Ban- 757 
den, Gefährder und Terroristen wirksam bekämpfen.",neutral,0.999990701675415
Um Europa als Raum,neutral,0.9986701011657715
er,positive,0.8191162347793579
"Freiheit, der 758 
Sicherheit und des Rechts garantieren zu können, bedarf es auch e iner effektiven Polizeiar- 759 
beit innerhalb der Grenzen Europas.",neutral,0.9999898672103882
"760 
•",positive,0.9491177201271057
Wir wollen die Europäische Grenzschutzagentur,neutral,0.9937543272972107
FRONTEX,negative,0.7534105777740479
"zu einer echte n Grenzpolizei 761 
und Küstenwache mit hoheitlichen Befugnissen ausbauen.",neutral,0.9945344924926758
"Ihre personellen Kapazit äten 762 
werden wir deutlich aufstocken.",neutral,0.9970905780792236
"763 
•",positive,0.9513317942619324
"Wir wollen die relevanten, für die Grenzpolizei zugänglichen Dat enbanken wie das 764 
Schengen-Informationssystem und EURODAC so gestalten, dass alle Informa tionen ab- 765 
rufbar zur Verfügung stehen.",neutral,0.9999446868896484
"766 
•",positive,0.9491236209869385
"Wir wollen, dass die Einreise an den Außengrenzen umfassend elektronisch  überwacht 767 
wird.",neutral,0.9999492168426514
"Die bereits beschlossene Einrichtung des Ein- und Ausre iseregisters für Drittstaats- 768 
angehörige EES werden wir daher ebenso vorantreiben wie das Reise informations- und 769 
Genehmigungssystem ETIAS.",neutral,0.9999897480010986
"770 
•",positive,0.9425216913223267
"Angesichts der weiterhin akuten terroristischen Bedrohungen  wollen wir die enge Zu- 771 
sammenarbeit der Polizeien und Nachrichtendienste weiter intensivie ren.",neutral,0.9989558458328247
"772 
•",positive,0.934671938419342
"Wir wollen, dass die in unterschiedlichen Informationssystemen vorhanden en Daten so 773 
verknüpft werden können, dass die Polizei- und Sicherheitsbehörden  auf die von ihnen 774 
benötigten Informationen schnell zugreifen können – zur Prävention von Anschlägen 775 
ebenso wie zur Strafverfolgung nach terroristischen Taten.",neutral,0.9999827146530151
"776 
•",positive,0.9459539651870728
"Wir wollen auch, dass die relevanten Daten zwischen den Polizei- un d Sicherheitsbehör- 777 
den so umfassend ausgetauscht werden können, dass schnelle polizeiliche Reaktionen 778 
möglich sind.",neutral,0.9999877214431763
"779 
•",positive,0.9441603422164917
"Wir brauchen ein europaweites Tracking von Gefährdern, eine gemei nsame Gefährder- 780 
bewertung und nationale Gefährderlisten, die europaweit automatisch z usammenge- 781 
führt werden, ohne dass eine konkrete Abfrage des jeweiligen Täters erfolg en muss.",neutral,0.99998939037323
"782 
•",positive,0.929206132888794
"Wir wollen EUROPOL als europäische Verbindungs- und Koordinierungsst elle so aus- 783 
statten und weiterentwickeln, dass es in wichtigen Bereichen  zu einer Art europäischem 784 
FBI wird.",neutral,0.9999678134918213
"Das gilt insbesondere im Bereich der Cyberkriminalität und  im Kampf gegen 785 
Terrorismus.",neutral,0.9999899864196777
"Die operativen polizeilichen Befugnisse verbleiben  bei den Mitgliedstaa- 786 
ten.",neutral,0.999990701675415
"787 
 788 
Menschen in Not helfen, Migration wirksam ordnen und steuern 789",neutral,0.9999731779098511
"Die Europäische Union und Deutschland helfen Menschen, die in große Not kommen, weil 790 
sie politisch verfolgt werden oder aufgrund der Genfer Flüchtlingsk onvention.",neutral,0.9995860457420349
"Wir beken- 791 
nen uns zum Grundrecht auf Asyl und den rechtlichen und humani tären Verpflichtungen 792 
Deutschlands und Europas.",neutral,0.9994159936904907
"Gezielte Zuwanderung ist dann ein Gewi nn und eine Chance für 793 
unser Land, wenn sie von gelungener Integration begleitet ist – in unseren Arbeitsmarkt 794 
ebenso wie in unsere Gesellschaft.",neutral,0.9994378685951233
Das erwarten wir von Zuwanderern und darin wollen wir 795 Seite 26 von 139 sie unterstützen.,neutral,0.9998472929000854
"Wie erfolgreiche Einwanderungsgeschichten  aussehen, zeigen die BioN- 796 
Tech-Gründer auf eindrucksvolle Weise.",neutral,0.9999911785125732
"Sie sind nur eines von vielen B eispielen, die zeigen, 797 
wie wir von den klügsten Köpfen aus aller Welt profitieren können.",neutral,0.9999872446060181
"Das gilt auch für die 798 
gesteuerte und gezielte Zuwanderung in den Arbeitsmarkt.",neutral,0.9999915361404419
"Migratio n ist aber nur dann eine 799 
Chance, wenn sie geordnet erfolgt und sich an klaren Regeln orient iert.",neutral,0.9999901056289673
"Das gilt für die Ein- 800 
wanderung von Fachkräften ebenso wie für die Aufnahme von Schutzsuc henden und Ge- 801 
flüchteten.",neutral,0.9999915361404419
Eine Zuwanderung in die Sozialsysteme lehnen wir ab.,neutral,0.999945878982544
802,positive,0.9181153774261475
"Unsere Politik steht daher im Zeichen einer wirksamen Ordnung und Steuerung von Mig- 803 
ration.",neutral,0.9998272061347961
"Das bedeutet: Wir wollen keine illegale Migration und Ausrei sepflichten durchset- 804 
zen.",neutral,0.9998643398284912
"Dies ist die Voraussetzung dafür, dass wir notleidenden Mensch en dauerhaft helfen 805 
können.",neutral,0.9999822378158569
"Wir vereinen Weltoffenheit und Konsequenz, Humanität und Ordnung.",neutral,0.9992793202400208
"806 
•",positive,0.9369428753852844
"Wir haben Asylverfahren und Rückführungen gerechter, strukturi erter und effizienter 807 
gestaltet.",neutral,0.9999898672103882
"Wir setzen unsere Anstrengungen fort, damit die Zahl d er nach Deutschland 808 
und Europa flüchtenden Menschen nicht nur dauerhaft nied rig bleibt, sondern sich wei- 809 
ter reduziert.",neutral,0.9993321299552917
"Hierfür ist klar zwischen Menschen in Not und denen  zu unterscheiden, die 810 
unser Land wieder verlassen müssen, weil sie nicht schutzbedürftig sind.",neutral,0.9999814033508301
"811 
•",positive,0.9451397657394409
Wir wollen weitere sichere Herkunftsstaaten festlegen.,neutral,0.9999767541885376
"Mit der Ei nstufung als sicherer 812 
Herkunftsstaat können Bürgerinnen und Bürger aus einem solchen St aat, die in Deutsch- 813 
land Asyl beantragen, leichter und schneller in ihre Heimat z urückgeführt werden.",neutral,0.9999915361404419
"An- 814 
reize würden abgebaut, damit sich diese Menschen ohne Aussicht auf A syl nicht auf den 815 
Weg nach Deutschland machen.",neutral,0.9938639402389526
"Gleichwohl scheiterte die Einstufun g weiterer Staaten 816 
mit verschwindend geringen Anerkennungsquoten bei Asylanträgen im  Bundesrat am 817 
Widerstand einiger Länder, obgleich der Bundestag eine Auswei tung bereits beschlossen 818 
hatte.",neutral,0.9999912977218628
"Deshalb wollen wir die Möglichkeiten des europäischen Asylrechts nutzen, um ein 819 
neues Konzept der sicheren Herkunftsstaaten, den „kleinen“ sicher en Herkunftsstaat, zu 820 
schaffen.",neutral,0.9999916553497314
"In einem gewöhnlichen Gesetzgebungsverfahren zur Einstu fung eines Staates 821 
wird der Staat sowohl im Sinne des Grundgesetzes als auch im Sinne der e uropäischen 822 
Asylverfahrensrichtlinie als sicherer Herkunftsstaat eingestuft.",neutral,0.9999904632568359
"Ei ne Einstufung als „klei- 823 
ner“ sicherer Herkunftsstaat im Sinne der Asylverfahrensrichtlinie  wäre hingegen ohne 824 
Zustimmung des Bundesrats und damit ohne Mitwirkung der Länder möglich.",neutral,0.9999842643737793
"Davon  un- 825 
berührt bleibt die im Grundgesetz garantierte Prüfung auf Asyl nach Ar t. 16 a.  826 
•",neutral,0.9999914169311523
"Wir lehnen eine Ausweitung des Familiennachzugs über die heute  bestehenden Rege- 827 
lungen hinaus ab.",neutral,0.9999889135360718
"828 
• Bleiberechtsmöglichkeiten Ausreisepflichtiger wollen wir stärker e inschränken, um die 829 
Anreize für illegale Zuwanderung weiter zu senken;",neutral,0.9995204210281372
"insbesondere sollen Aufenthaltser- 830 
laubnisse bei Geduldeten an echte Integrationsvoraussetzungen geknüpft werd en.",neutral,0.999987006187439
"831 
•",positive,0.933053195476532
"Wir wollen Ausreisepflichten besser durchsetzen und dafür unter  anderem Gewahrsam- 832 
seinrichtungen an den Verkehrsflughäfen schaffen, um Sammelabschiebu ngen zu er- 833 
leichtern.",neutral,0.9991403818130493
"Auf Verstöße gegen eine Wiedereinreisesperre folgt un mittelbar die Abschie- 834 
behaft.",neutral,0.9999850988388062
835 Seite 27 von 139 •,neutral,0.9999798536300659
Wir wollen Straftäter konsequent abschieben.,neutral,0.9788708686828613
"Wer in Deutschland straffäl lig wird, hat 836 
sein Gastrecht verwirkt.",neutral,0.9998620748519897
"837 
•",positive,0.93877774477005
"Den Druck auf Identitätstäuscher und Mitwirkungsverweigerer werden wir noch einmal 838 
deutlich erhöhen.",neutral,0.9998325109481812
